,publish_date,headline_text
52324,20030820,sides dispute cost of small winerys pay
52325,20030416,elmes announces nats cook candidacy
52326,20030324,casualties put troops families on edge
52327,20030709,bush visits former slave fort
52328,20031111,farmers urged to speak out over drought aid
52329,20031227,search continues after us mudslides
52330,20031019,van der westhuizen says england vulnerable
52331,20030423,police minister offers assurances over alcohol woes
52332,20030511,capirossi grabs spanish gp pole
52333,20030308,omalley trails palmer in christchurch
52334,20030403,sims reappointed coach of western border team
52335,20030711,anglican investigation to allow victims ease in
52336,20030716,tann loses doping appeal
52337,20030912,spa joins china bahrain on f calendar
52338,20031218,masters to appeal against preselection ballot
52339,20030708,kayaker baggaley remains world number two
52340,20031104,two suspected militants shot dead in mecca
52341,20030305,prison guard charged with murder over inmate
52342,20030924,yarram gets buried powerlines
52343,20030419,criminal charges may follow n ireland collusion
52344,20030429,nt parliament begins historic sittings
52345,20030616,increased wild dog woes blamed on drought fires
52346,20030823,meaa calls for intervention in newspaper takeover
52347,20030412,british kill bankrobbers in basra
52348,20030802,electrical jolt gives chemotherapy a head start
52349,20031113,businesses happy with mall road decision
52350,20030718,anti nuclear protesters march in broken hill
52351,20030602,poulters pace too hot to catch
52352,20030520,cipollini and pantani out of tour de france
52353,20030901,safe place to be away from homes
52354,20030304,alleged sept mastermind flown out of pakistan
52355,20030726,wallabies in a rut after bledisloe defeat gregan
52356,20030508,g g should have gone public earlier tanner
52357,20030523,nathan grey re signs with waratahs
52358,20030627,adi considers shipyard future after contract lost
52359,20030416,radioactive dump fight deserves more attention
52360,20030315,carr promises regional park for coffs
52361,20031225,girl drowns in melbourne pool
52362,20031025,hail storms sweep across nsw act
52363,20030801,pakistani baby on her way home
52364,20030303,nine western australians get bravery awards
52365,20030725,minister says govt not connected to police file
52366,20030509,png cash flow dries up
52367,20030306,ombudsman hears central qld concerns
52368,20031212,broken hill jobless rate on the rise
52369,20031113,businesses happy with mall road decision
52370,20030428,no sign of heightened people smuggling downer
52371,20030404,water corp says no to funding port gregory supply
52372,20031027,survey finds high ambulance service satisfaction
52373,20031105,bushfire inquiry findings expected today
52374,20030526,agony for andretti on indy swansong
52375,20031203,regional aviation inquiry delivers recommendations
52376,20031202,jennie george urges alp solidarity for new leader
52377,20030305,telstra denies reducing services for aged disabled
52378,20030701,chopper loss wont endanger surf rescue slsq
52379,20031104,union official escapes conviction
52380,20031103,carr tells army officer to keep out of politics
52381,20030911,sydney artist takes out dobell prize
52382,20030314,weapon inspector dies in iraq road crash
52383,20030404,waterfall train rocketed to disaster passenger
52384,20030416,labor demands details over alleged timor abuse
52385,20030823,nine killed in war torn aceh
52386,20030919,weather may hamper firefighters efforts
52387,20030512,man charged over stabbing
52388,20030313,us trade deficit narrows to more than us billion
52389,20030526,new g g within weeks bacon
52390,20030814,thinkers turn out in droves at ideas forum
52391,20030324,even food poisoning cannot stop history making
52392,20030516, ers coach makes pitch for jordan
52393,20031016,reality shows set to dominate world tv scene
52394,20031224,farmers win federal drought aid
52395,20031117,mango growers report mixed results from harvest
52396,20030712,liberia and oil high on bushs agenda
52397,20030917,emergency group helps save lives
52398,20030930,sydney airport fuel shortage under investigation
52399,20030519,public urged to vote on holiday
52400,20030608,lyons mp wont be supporting beazley leadership bid
52401,20030330,perths march downpour wettest for three decades
52402,20030904,indian boat capsizes feared drowned
52403,20030411,bus hijacked after berlin bank robbery
52404,20030426,rivett hammers home challenge cup dream
52405,20030919,sa dam remains not human
52406,20031124,knife bandits hold up gold coast stores
52407,20031111,act greens want rain water tank installation
52408,20030407,pair charged with robbery with violence
52409,20031011,high court celebrations cause terrorism fears
52410,20030826,brazilian emerson set to join wolves from atletico
52411,20031106,esperance to revive ranger patrols
52412,20030813,man sentenced for photographing rivkin
52413,20030418,newcastles jenas ruled out of fulham match
52414,20031113,alp announces candidate to contest gwydir
52415,20030418,navy brings turtle out of its spell
52416,20031124,amc shareholders to vote on stanwell project
52417,20031117,webber finds right formula for charity event
52418,20030318,two cleared of contagion two more have symptoms
52419,20030530,man fined over unlicensed car dealing
52420,20030730,troubled bowling club to get new image
52421,20030801,webb continues british open love affair
52422,20030926,australian canadian held for questioning in aceh
52423,20030607,controversial teen flick banned in australia
52424,20031016,sa submarine maker wins b contract
52425,20030602,pilot unscathed after emergency landing
52426,20030722,quake shakes png no reports of damage
52427,20031211,manuka site to be redeveloped
52428,20030412,govt urged to encourage death penalty abolishment
52429,20030627,appeals court overturns java ruling against
52430,20030311,rain hampers goat production
52431,20030518,glory sink sharks
52432,20030329,un concerned as detainees escape ivory coast camp
52433,20030926,call for education on symptoms of stroke
52434,20031121,hsbc resumes business in turkey uk firms on alert
52435,20030330,east anglian clubs eye premier league play offs
52436,20030918,ali imron jailed for life
52437,20030819,council approves power station site rezoning
52438,20030922,man accused of killing doctor makes bail
52439,20031204,hockeyroos grind out draw against argentina
52440,20031021,maroochy carols to go ahead
52441,20030811,safety not compromised when miners striked report
52442,20030420,return of un inspectors to iraq not realistic us
52443,20030302,fed opp wont bring the troops home crean
52444,20031020,dollar drought cut live cattle exports to indonesia
52445,20031104,two suspected militants shot dead in mecca
52446,20030801,alp backbencher urges pm to act on philippines
52447,20030731,us n korea china eye talks in early sept report
52448,20030730,wilson has first taste of jaguar f car
52449,20031125,india pakistan to implement ceasefire
52450,20031116,ten pilgrims killed in road crash in south india
52451,20030321,war footage gives new meaning to reality tv
52452,20030628,raikkonen puts pressure on schumacher
52453,20030306,police probe crash attempted bank robbery
52454,20030729,silverstone intruder denied bail
52455,20031216,rspca offers timely pet advice
52456,20030710,carr takes icac recommendations seriously
52457,20030902,call for antagonism to be left out of ethanol
52458,20031108,international web conference kicks off in hobart
52459,20031110,aboriginal remains kept in boxes at sa community
52460,20030716,irrigators seek drought funds
52461,20030613,sorenstam seeks third straight lpga win at giant
52462,20030608,polling dominates alp leadership debate
52463,20030604,hobart mayor calls for realistic approach to ferry
52464,20030911,rooney provides sparkle as england get job done
52465,20030502,sicily shootings sparked by job fears
52466,20030412,south african bowler arrested for drink driving
52467,20030828,one dead in nsw highway crash
52468,20030221,man accused of selling bali bomb chemicals goes on
52469,20030415,tour highlights low interest in gene technology
52470,20030507,mayor to get pc pay rise
52471,20030430,contractors face barrack decision
52472,20031124,act debates cat ban for new suburbs
52473,20030220,taxi driver to face sex trial
52474,20031007,sa pressured for call centre code
52475,20030322,sas strikes at weapons of mass destruction forces
52476,20030623,morning after pill set for easier access
52477,20030323,deadline looms for iraqi diplomats to leave
52478,20030530,markets trial to close main carnarvon street
52479,20030320,first strikes prepare way for land battle
52480,20031201,conservationists urge caution over deepening port
52481,20030225,rules for planting gm crops to be strengthened
52482,20030507,pacific aid helping elite not poor
52483,20031114,bulk billing numbers drop
52484,20031119,aussie juggernaut crushes india
52485,20030819,smith and vaughan play down pollocks absence
52486,20031117,govt urged to consider south coast multi purpose
52487,20031016,nz parliament ends ties with privy council
52488,20031016,federal environment funds going begging
52489,20030303,wagga to get new schizophrenia support group
52490,20030814,bomb blast on indian bus claims lives
52491,20031213,bartlett continues to split democrats
52492,20030703,hih prosecution fund established
52493,20031218,national parks spared lightning fires
52494,20030814,edi given six weeks to fix millennium train problem
52495,20031217,more funds sought to market gold zone
52496,20031103,roma shake off reggina to close the gap in italy
52497,20031205,public offered mining plan feedback
52498,20030323,box jellyfish blamed for stinger death
52499,20030313,subjects cut as teachers drop out survey
52500,20030902,netball sa vote on ravens resurrection
52501,20030818,pak holds off han at jamie farr kroger classic
52502,20031002,nz scientists to bore antarctic ice
52503,20030702,nsw teachers win review of child abuse definition
52504,20031031,mp fears funding drop will setback country sports
52505,20030521,cubans given life sentences for hijacking plane
52506,20030911,miner faces brighter outlook in insurance battle
52507,20030327,two dead after cars crash
52508,20030502,vict govt approves new bairnsdale nursing home
52509,20030623,harness racing club planning survival
52510,20031122,bulls in trouble at the gabba
52511,20030824,two fishermen rescued in wa
52512,20030404,mps agree on changes to professionals indemnity
52513,20031103,rossi quits honda after spanish win
52514,20030508,mickel elected esperance shire president
52515,20031203,south east delivers tidy performance
52516,20030911,israeli troops raid rafah refugee camp
52517,20030321,claims not too late to air war opposition
52518,20030301,annan warns cyrus has one last chance to restore
52519,20030421,drought research centre mooted
52520,20030812,bbc reporter defends iraq story
52521,20031130,rivaldo to leave ac milan
52522,20031021,ballarat council wants improvements to highways
52523,20030513,woman pleads guilty after nulla nulla death
52524,20030526,sids foundation director passes away
52525,20030401,adf takes budget priority treasurer
52526,20030831,public transport timetables changed to attract
52527,20030530,crew members describe mid air ordeal
52528,20030621,sa fishing industry supports high court challenge
52529,20030621,canada reports another sars death
52530,20030703,funds to boost intensive care services
52531,20031107,rwandan ex ministers on trial for genocide
52532,20031025,california wins its first anti spam judgment
52533,20030523,atlas group begins m capital raising
52534,20030526,bravehearts welcomes appeal for tougher sentence
52535,20030710,budget offers mixed fortunes for ratepayers
52536,20030619,harvey norman to defy govt on illegal sunday
52537,20030713,labor pledges additional uni lecturers
52538,20030915,juve roma inter keep up the pace in italy
52539,20030929,sydney airport fuel supplies remain tight
52540,20031110,residents fighting tip plan want knowles meeting
52541,20030503,ferguson van nistelrooy take monthly awards
52542,20030416,costello vows action over hih report
52543,20030823,magpies beat swans lions down cats
52544,20030325,thorpe leads m heats
52545,20030728,stanhope non commital on top public servant
52546,20030523,govt widens medical indemnity package
52547,20030329,mugabe faces prospect of fresh protests
52548,20030819,trip aims to boost indigenous youth elders ties
52549,20031206,final hopes on the line for hockeyroos
52550,20031130,iran relaxes law on female custody of children
52551,20031223,bush clearing plans cause controversy
52552,20030515,amp chairman acknowledges shareholder anger
52553,20030614,super star virgo docks in darwin
52554,20031119,giggs gets all clear for euro playoff
52555,20030523,simoni wins on zoncolan extends giro lead
52556,20031120,aussie author wins us national book award
52557,20031218,hopes for anderson to address black spot
52558,20030909,carter educates chinese students about democracy
52559,20030912,legal action delays ansett payments
52560,20030316,hill wont comment on sas torture claims
52561,20030507,steve kefu returns for toutai herberts farewell
52562,20031012,comoros news agency bemoans poor communications
52563,20030318,ferguson to blood youth against deportivo
52564,20031023,israel denies targeting palestinian civilians
52565,20030318,lees deems iraq war without basis
52566,20031022,disgruntled fans will turn on us gerrard warns
52567,20030220,france drop merceron gelez to face scots
52568,20030616,more peacekeepers deploy in congo
52569,20031027,plan for national park to accompany housing
52570,20030221,jackson hits back at explosive british tv interview
52571,20031118,probe to be launched into beached dredge
52572,20031107,riverland fountain still on the books
52573,20030901,kenya lifts ban on mau mau movement
52574,20030511,johnson turns attention to europe
52575,20031113,men facing rape charges have alibi court told
52576,20031002,police to replace aboriginal liaison officer
52577,20031202,tasmanian fires threaten power lines
52578,20030802,man jailed for years under new nsw firearms act
52579,20030728,airport plans put crean under new pressure
52580,20030714,missing girls movements baffle police
52581,20030422,scientists claim malaria treatment breakthrough
52582,20031122,fire bomb thrown at uk embassy in iran
52583,20030904,rumsfeld arrives unannounced in baghdad
52584,20031118,nemo craze strips vanuatu reefs
52585,20030808,hubble spies big galaxy gobbling little one
52586,20030721,troops on move in north queensland
52587,20030508,optus posts first yearly profit
52588,20031002,sydney to adelaide rural bus run axed
52589,20030227,police prepare case over stabbing charge
52590,20030813,inquiry exonerates us tank crew
52591,20031230,public urged to support nauru detainee review
52592,20030614,vigilantes clear streets of iranian student
52593,20030603,sacked sawmill workers seek compo
52594,20030715,pirates new home not said and done
52595,20030714,farmers put case for drought funds
52596,20030527,federal police probe woomera claims
52597,20030912,museums repatriate aboriginal remains
52598,20031106,health group upbeat about child protocol
52599,20030625,fatigued truckies too long behind wheel
52600,20031113,accused wanted to give up people smuggling court
52601,20031106,japan critical of north koreas racial slur
52602,20031009,firefighters gaining control over kimberley blaze
52603,20030917,workshop to consider climate change impact
52604,20030925,firefighters battle blue mountains blaze
52605,20030325,unions maintain green ban on basslink pylons
52606,20031006,unprecedented security for bali anniversary police
52607,20031003,firefighters mourn loss of colleague and family
52608,20030625,psa fears tafe job losses
52609,20030801,downer defends solomons force size
52610,20031026,zimbabwe paper shut down again
52611,20030308,trulli fastest in practice
52612,20030930,wa rock climbers rescued
52613,20030427,roddick advances to final at us mens clay court
52614,20030323,students killed in coalition attack iraqi official
52615,20030622,rebellin to lead tour newcomers gerolsteiner
52616,20030919,councils urged to refrain from regional doctor push
52617,20031011,sorenstam becomes hall of famer in houston
52618,20031113,mackay council workers call snap strike
52619,20031203,were ready to govern iraq president
52620,20030416,police recover body of missing fisherman
52621,20030414,favourites tumble in german and spanish leagues
52622,20031103,overseas trained doctors need more checks report
52623,20030812,melbourne bus drivers back on the job
52624,20031114,federal mp says govt will help clients of former
52625,20030420,baghdad conditions appalling un
52626,20030321,qantas to cut international flights
52627,20030609,refugee advocates admit to misleading email
52628,20030613,high court rules in favour of gulf war syndrome
52629,20030414,coffs harbour only nsw town to bid for lifesaving
52630,20030928,power returns to italy
52631,20030228,howard hoses down early election talk
52632,20030530,thailand hits out at australian travel warning
52633,20031104,nationals leader urges unity on dairy prices
52634,20031130,high winds cause serious world cup ski jump
52635,20031225,regulators examine parmalat collapse
52636,20030815,liberal party seeks candidate for bendigo seat
52637,20031231,wa police prepare for new years eve crackdown
52638,20030724,piracy at all time high report
52639,20030829,new zealand on high alert after three sudden deaths
52640,20031217,baghdad blast kills up to 
52641,20030410,hydro tas gets funding for king is wind farm
52642,20030610,clarke welcomes settlement with abc
52643,20030911,japanese economic rally to boost aussie exports
52644,20030810,backpacker lost on north qld mountain
52645,20030702,latham vows he wont tone down
52646,20031013,england show georgia no mercy
52647,20031009,waff says support strong for wa farmers
52648,20030813,bus bomb kills in southern afghanistan
52649,20030915,grazier might appeal against big clearing fine
52650,20030604,report highlights falling population
52651,20031212,beattie backtracks on latham comments
52652,20030603,light plane crashes near byron bay
52653,20031008,schumacher aiming for double in japan
52654,20031217,gallop accused of runaway rail costs
52655,20030914,scaled down womens world cup promises quality
52656,20030611,indian hockey team returns to rousing welcome
52657,20030418,atsic leaders attack govt over funding decision
52658,20030609,task force to finalise water restrictions report
52659,20030710,mcdonalds ad gets all clear
52660,20030926,country music legend farewelled
52661,20030812,drovers cut roadside maintenance costs
52662,20030720,warne allowed to play charity cricket
52663,20030425,philippines confirms first sars deaths
52664,20030910,men flee after tarneit paddock shooting
52665,20031030,union kicks blundstone for giving workers the boot
52666,20030602,lobby groups slam reef protection plan
52667,20030427,last minute cisse puts auxerre into final
52668,20031006,body found on trinity beach
52669,20030726,beattie commits govt to investigating foster care
52670,20030427,sniffer dogs on trail of cancerous prostates
52671,20030928,thousands expected to welcome home triumphant lions
52672,20031215,police investigate melbourne shooting
52673,20030725,winter wonderland continues in mountains
52674,20030701,england sweat on skipper vaughan
52675,20030403,skase probe wraps up
52676,20030813,grimes apologises after positive drug test
52677,20030305,firm plans to take over former nestle factory
52678,20031026,search continues for missing plane
52679,20031120,nsw farmers want parliament to urgently consider
52680,20030915,us soldier killed in baghdad attack
52681,20030531,lga launches qld state election plan
52682,20030313,agreement would see mining native title co exist
52683,20030319,man charged over illegal abalone haul
52684,20031031,trainee gps to learn in remote wa areas
52685,20030924,geraldton drivers under the scrutiny of sam
52686,20031127,movie stars presidential bid spooks philippine
52687,20030609,mayors hope to put ec woes to pm
52688,20030723,canberra plays host to quantum atom research centre
52689,20031023,woodside to drop south east gas plan
52690,20031031,howell fires to florida lead
52691,20030226,hill satisfied with sub fleet
52692,20031216,karzai reopens key afghan highway
52693,20031204,house prices continue to rise
52694,20031127,tough times for home buyers
52695,20031010,olive disease the pits but can be managed
52696,20031004,anti logging group protests outside tas parliament
52697,20030827,rural ambulance prefers debt negotiation
52698,20030722,police probe cairns stabbing
52699,20030410,scientists euthanise giant calf clone
52700,20030627,council moving closer to food precinct plan
52701,20031003,beerwah businesses fear australia zoo move
52702,20030327,friendly fire hails on marines at nasiriyah
52703,20030523,algerian quake toll passes 
52704,20030529,macdougall signs new contract
52705,20031112,morley keen to make amends
52706,20031102,us to accelerate handover to iraq
52707,20030818,sturrup still believes in golden summer
52708,20030701,sa water restrictions begin today
52709,20030521,parents warned about underage body piercing
52710,20030819,claims dairy deal will benefit tasmania
52711,20030523,corbell to seek changes in nursing work practices
52712,20031004,anti logging group protests outside tas parliament
52713,20031220,tigers bite back after lees five
52714,20031031,north qld mine looks to strong sales
52715,20030324,calls for release of health study of gulf war
52716,20031130,national conference to debate drug patents
52717,20030416,search continues for hard wmd evidence
52718,20031005,philippines to push for more us arms
52719,20030818,sunfish fairly happy with restrictions
52720,20030830,wa govt spending on flowers exorbitant opposition
52721,20030425,anzac day support encourages defence force
52722,20030729,ceo claims nursing positions safe under restructure
52723,20030806,ji claims jakarta blast report
52724,20031024,protests forced pm to raise issue with bush hicks
52725,20030728,commuters stranded as bus dispute continues
52726,20030603,pedestrian killed in tasmanias north west
52727,20031008,roma receives grant for cultural precinct project
52728,20030314,task force to probe suicide rate
52729,20030515,casa to investigate aborted landing of qantas
52730,20030313,widow unhappy with qld govt response
52731,20030501,hong kong investigates sars relapses
52732,20031118,sa court overturns mans suspended sentence
52733,20030307,aust creates ambassador for counter terrorism
52734,20031227,oneill resigned to losing larsson
52735,20030221,turkey delays vote on us troops
52736,20030219,vowles to retire at end of season
52737,20030226,nsw coalition makes hospitals promise
52738,20030811,concerns raised over threatened species
52739,20030411,anarchy as mosul falls
52740,20031221,tiger declawed by a gang of nobodys
52741,20030613,robson plans to end career at newcastle
52742,20030322,polling underway in nsw election
52743,20031117,farmers receive storm damage relief
52744,20030607,us free trade agreement will secure austs economic
52745,20030402,it teachers to get training boost
52746,20030717,nt police seek missing queensland man
52747,20030910,researchers closer to developing new dementia drugs
52748,20031020,fluoride fight continues despite campaign
52749,20030306,mallorca join recreativo in kings cup final
52750,20030627,tissue mill construction team still growing
52751,20030509,cause of half beijing sars cases unknown
52752,20030406,act rejects public sector recruitment criticism
52753,20030228,un deliberates new resolution on iraq
52754,20030227,more rain predicted for mackay
52755,20030527,abattoir weathering tight conditions
52756,20030625,tribunal clears swans rookie
52757,20030318,australia may have cases of china virus
52758,20030804,death toll in indian blast sits at 
52759,20030624,hewitts family hurting his game former wimbledon
52760,20031003,scud draper out of japan open
52761,20031004,new doubts on mcgrath fitness
52762,20031104,us govt seeks b for israeli military aid
52763,20031002,toowoomba cottons on to research centre benefits
52764,20031204,man shot by police brandishing cap gun
52765,20030923,boy accused of stepfather killing moves south
52766,20030612,bangkok plot modelled on bali blasts thai govt
52767,20030927,new zealand broadcaster under pressure to resign
52768,20030225,pop star badly drawn boy bombs as busker
52769,20031022,broome forum to discuss tourism impact
52770,20030521,more fishing boats seized off nt
52771,20031022,fraud hits troubled wine centre
52772,20030826,vaughan lashes scared england
52773,20030328,supplementary election needed for two councils
52774,20030812,claims enforcement needed for brothel licensing
52775,20030524,police investigating cairns murder suicide
52776,20031016,intersection black spot to get safety boost
52777,20030302,alp welcomes arrest of alleged sept mastermind
52778,20031119,nz tourists still heading to toowoomba region
52779,20030731,council fired up over power station push
52780,20030717,rivkins fitness for jail reconsidered
52781,20030712,its all about the team for hoogie
52782,20030527,police to take more dna samples to help solve
52783,20030312,potential to save butterfly scientist
52784,20030317,un work on hold in iraq kuwait buffer zone
52785,20031229,speeding climbs drink driving drops in hunter
52786,20030419,police clamp down on kite flying protesters
52787,20030405,china says sars may be linked to chlamydia like
52788,20030802,western power boss says govt utility deregulation
52789,20030305,scientists count hundreds of whales in ross sea
52790,20030606,van bon comes good in germany
52791,20030908,farmers urged to weed out plant woes
52792,20030421,lara falls short of century
52793,20030312,christian democratic party fields four illawarra
52794,20031110,man dies in highway crash
52795,20031209,act plans comprehensive arson study
52796,20031010,bali victim visits prison inmates
52797,20030730,psa to put case against tafe moves
52798,20030404,us troops say find second site with vials powder
52799,20030816,bowyer primed to face leeds hate mob
52800,20030929,actu praises decision to replace abbott
52801,20031216,jamieson wins seat on albany council
52802,20030302,kenya cruise to super sixes
52803,20030620,hewitt hyped for title defence
52804,20030805,jury still out on ballarat curfew
52805,20030905,chinese acrobat to walk niagara falls on a
52806,20031030,marriage shatters thai beauty queen dream
52807,20030608,security tightened after folbigg death threats
52808,20031118,coast police close drug operation with more arrests
52809,20031119,police tightlipped on jackson raid
52810,20030325,lake re opened after effluent pollution
52811,20030713,russian sniffer cat killed in alleged contract
52812,20031017,pre christmas payout for caines unsecured creditors
52813,20030303,emergency services police to tour far north sa
52814,20030612,lockyer catchment centre faces uncertain future
52815,20031201,perth mint swindle appeal begins
52816,20030610,new attractions hope to draw visitors to qantas
52817,20030305,ponting pays tribute to hussain
52818,20031003,reclusive writer surprised at nobel win
52819,20030618,dollar surges against us yen
52820,20030614,new constitution aims to streamline european union
52821,20030521,cubans given life sentences for hijacking plane
52822,20031020,search resumes for missing man
52823,20030602,trial of alleged bali bombing mastermind opens
52824,20031113,hollywoods aussies honoured
52825,20030926,vic cyclist wilson suspended after epo test
52826,20030818, dead missing as brazil boat capsizes
52827,20030224,all ords jumps points higher
52828,20030527,coles myer joins fuel business
52829,20030909,henman splits with coach stefanki
52830,20031211,s korea investigates claims of north nuke activity
52831,20031127,wallet found confirmed as belonging to missing
52832,20031015,green concerns spark call for stop to honeymoon
52833,20030820,schubert strikes right note for kookaburras
52834,20031127,mayor says crime plan should not taint mayfield
52835,20031127,govt announces hornet upgrade
52836,20030616,aust analyst to front uk iraq inquiry
52837,20030730,new levy to help market pork
52838,20030813,labor warned not to back illawarra as badgerys
52839,20031006,turnbull goes on election footing
52840,20030708,education helping heal social woes
52841,20030707,police detect foul play behind british sky divers
52842,20030703,obstetric services to continue for now
52843,20031210,workers dispute compulsory drug testing
52844,20031214,australia to play japan in sofball tri series final
52845,20030604,mundine to get second chance at world belt
52846,20030601,lpg tanker driver charged after accident
52847,20030504,man robbed in fiji hotel room
52848,20031021,man pleads guilty to burglary
52849,20030516,storm takes toll on surat
52850,20030811,farmers hoping for heavier rain
52851,20030623,oates faces b embezzlement charges
52852,20030417,lions take out grand final re match
52853,20030925,firefighters save mount burr home
52854,20030320,factfile iraqs military capabilities
52855,20030715,dog to be destroyed after attack
52856,20030224,coastal grazing boom lifts property prices
52857,20031127,judge orders retrial in alleged murder threat case
52858,20030902,shepherds likely to be liquidated
52859,20031221,married women in beijing to get condom ration
52860,20031031,shark attacks man in nsw
52861,20030314,sri lanka hoping for new zealand defeat
52862,20030720,ullrich closes gap on armstrong
52863,20031208,cocos is residents prepare for cyclone
52864,20030501,ambulance reforms for regional nsw
52865,20031222,libya to allow atomic inspections
52866,20031022,land giveaway proves popular
52867,20030508,call for skull to be returned to traditional owners
52868,20030420,dementieva upsets henin hardenne at amelia island
52869,20031014,stanhope awarded bravery medal for rescuing pilot
52870,20030428,bears score hat trick against magpies
52871,20031014,qld issues flying fox alert
52872,20031028,giant turtle washes up on sa shore
52873,20030520,finleys late basket seals mavericks fightback
52874,20031112,group highlights national park fire risk
52875,20030517,sydney downpour expected to dry up
52876,20030902,boaties get safety reminder
52877,20030914,two out of two for milan and lazio
52878,20031119,plan to use defence it to revamp health system
52879,20030416,police recover body of missing fisherman
52880,20030712,claim govt changes set to toughen uni enrolment
52881,20030816,warne accuser charged with extortion
52882,20031128,martin sets national parks deadline
52883,20030225,magnesium smelter to top b
52884,20030306,israel raids gaza strip in retaliation for suicide
52885,20031113,flintoff stars as england sweep bangers odis
52886,20030308,opp minister criticises womens day focus
52887,20030225,revamped computer virus spreads across the globe
52888,20031009,injury opens rugby world cup chance for molong man
52889,20030625,more funds for silver city highway
52890,20030510,fraser verdict will bring closure mayor
52891,20030822,praise for meningococcal vaccine efforts
52892,20030618,housing plan changes may disadvantage elderly
52893,20030819,aboriginal group seeks police talks on car theft
52894,20031112,pressures not getting to me wilkinson
52895,20030729,british museum hands back aboriginal remains
52896,20030501,cemetery repairs nearly finished
52897,20031201,treatment wipes out olive pest
52898,20030408,phelps to train with thorpe hackett
52899,20030421,french minister insists on no veils in id photos
52900,20030404,australia a post modest total
52901,20030627,jones forced to apologise after defamation decision
52902,20030925,bushfire task force wraps up
52903,20030923,national parks fells kosciuszko tree logging plan
52904,20031210,hobart waterfront hotel plans released
52905,20030416,who confirms virus as cause of sars
52906,20030917,telstra inquiry botched fed opposition
52907,20030624,pakistan leave england with questions not answers
52908,20031118,finish line in sight for golf player honours
52909,20030722,injured vogels heads home to australia
52910,20030820,australian injured in iraqi blast
52911,20030321,court approves asic keeling settlement
52912,20030223,yemen chopper crash kills eight troops
52913,20030430,resource projects nominated for environment award
52914,20031129,slick report conceals nsw crime problems
52915,20031226,uk lab confirms us mad cow case
52916,20030403,girl isolated with possible sars
52917,20031213,police hit streets in inner sydney crime blitz
52918,20031230,wine chief fires parting shot at tax system
52919,20030624,amc shares increase as trading resumes
52920,20030430,sars fears boost disease prevention sales figures
52921,20030516,nats welcome rail review
52922,20030312,motion against war in iraq defeated again
52923,20030704,palestinians arrested after settlement rocket
52924,20030925,bbc determined not to be bullied over iraq report
52925,20030506,agreement reached over icon redundancy payments
52926,20031008,eurobodalla to face tougher water restrictions
52927,20030512,govt rejects vics double dip science funding bid
52928,20030306,man utd beat leeds but newcastle stumble against
52929,20030225,bombay no longer too taxing for the stones
52930,20031228,england star tindall injured in bath win
52931,20030520,nz lamb exports rise by pc
52932,20030307,act coroner sets parameters for immigrant inquest
52933,20030327,harvey shire ceo announces retirement
52934,20031114,thousands tipped to flock to holiday expo
52935,20031018,shoaib cops sledging charge
52936,20030626,anderson wont rule out running for atsic deputy
52937,20030527,png sedition charges resurface
52938,20030227,bhp steel records m half year profit
52939,20030419,n korea suggests talks with the south
52940,20030528,erratic venus charges into second round
52941,20030826,nrl warns clubs over brawling players
52942,20030814,fire station squeeze leads to calls for more land
52943,20030531,lions annihilate demons roos and dockers win
52944,20030314,sri lanka hoping for new zealand defeat
52945,20030909,voss leads all australian team
52946,20030624,turnaround in snowy tourism bookings
52947,20031209,new employment program for aboriginal youth
52948,20030921,petacchi strikes again but gonzalez bows out
52949,20030530,hewitt last australian standing
52950,20030716,cooke blasts tour organisers
52951,20030723,roddick through to indianapolis third round
52952,20030513,athens olympic games tickets on sale
52953,20030908,perez wins tour of spain second stage
52954,20030923,roddick fined for missing thailand open
52955,20030913,ullrichs three year quest for title glory
52956,20030619,privately run jail plans expansion
52957,20030226,alston seizes on glowing telstra report
52958,20030824,kirsten puts proteas on top
52959,20030510,up to feared dead in congolese air accident
52960,20031222,community considers crime prevention tactics
52961,20030429,five players to front afl tribunal
52962,20030227,nsw fisheries monitor river after fish kill
52963,20030624,rain hit st lucia test heads for a draw
52964,20030529,barbarians power past scotland
52965,20031029,highlands heros receive bravery awards
52966,20030624,wine group questions bank advice
52967,20030604,pm says no chance of costello rift
52968,20030529,love brings gus joey together
52969,20031209,all blacks coaching job down to mitchell and henry
52970,20031209,gay bangladeshis win visa ruling
52971,20030405,us forces attack central iraqi city of kerbala
52972,20030630,israel starts withdrawal fatah joins truce
52973,20030914,namibian doctor van vuuren set to make history
52974,20030618,trial of alleged real ira leader begins in dublin
52975,20030630,lawyers screenplay to headline film festival
52976,20031212,supply issues worry mango processor
52977,20030425,sinead oconnor retires from music
52978,20031229,nt union confident of parmalat jobs
52979,20030421,private cover mooted for gp gap
52980,20031229,sydney woman missing on nz hike
52981,20030304,two sent off as birmingham sink villa in bad
52982,20030427,gulf bound rumsfeld to review us military
52983,20030927,algerian army kills islamic rebels report
52984,20031114,indonesia knew about melville boat tow howard
52985,20031106,police consider sex attack a one off
52986,20030328,clark guilty over pub brawl charges
52987,20030803,aussie soldiers in solomons not allowed to buy
52988,20030426,dravid set to play for scotland
52989,20030822,howard to visit solomons next week
52990,20030419,wildcard robertson eliminates lowe
52991,20031005,ama predicts specialists will join exodus
52992,20031107,man charged over sydney shooting
52993,20031211,cia plans iraqi domestic spy service report
